data_category,prefecture_code,police_station_code,report_id,accident_details_code,fatalities,injured_persons,route_code,location_code,municipality_code,occurence_year,occurence_month,occurence_date,occurence_hour,occurence_minute,day_night_code,sunrise_hour,sunrise_minute,sunset_hour,sunset_minute,weather_code,terrain_code,road_condition_code,road_config_code,traffic_signal_code,stop_reg_signage_code_party_a,stop_reg_roadmarking_code_party_a,stop_reg_signage_code_party_b,stop_reg_roadmarking_code_party_b,road_width_code,road_alignment_code,collision_point_code,zone_reg_code,median_facility_code,pedestrian_vehicle_separation_code,accident_type_code,age_party_a,age_party_b,party_type_code_party_a,party_type_code_party_b,vehicle_use_code_party_a,vehicle_use_code_party_b,vehicle_shape_code_party_a,vehicle_shape_code_party_b,auto_transm_code_party_a,auto_transm_code_party_b,safety_feature_code_party_a,safety_feature_code_party_b,speed_reg_code_party_a,speed_reg_code_party_b,vehicle_impact_point_code_party_a,vehicle_impact_point_code_party_b,vehicle_damage_level_party_a,vehicle_damage_level_party_b,airbag_code_party_a,airbag_code_party_b,side_airbag_code_party_a,side_airbag_code_party_b,injury_severity_code_party_a,injury_severity_code_party_b,latitude_north,longitude_east,occurence_day_code,public_holiday_code,days_since_cognitive_test_party_a,days_since_cognitive_test_party_b,driving_practice_method_code_party_a,driving_practice_method_code_party_b
1,97,114,141,2,0,1,3310,57,212,2024,8,28,22,20,22,6,8,18,53,1,3,1,1,1,9,22,9,22,18,9,30,70,5,2,21,1,65,3,4,31,31,1,1,1,1,11,11,4,4,40,10,2,2,2,1,2,2,4,2,261025972,1273936184,4,3,9999,9999,1,9
1,97,114,142,2,0,1,3310,0,201,2024,9,18,12,29,12,6,16,18,30,3,1,2,14,7,0,0,0,0,4,9,1,70,1,2,21,35,55,3,4,31,31,1,1,1,1,11,11,3,3,80,50,4,3,2,2,2,2,2,4,261216132,1274019416,4,3,9999,9999,1,9
1,97,114,143,2,0,1,3310,53,212,2024,9,23,9,50,12,6,18,18,25,1,1,1,1,1,9,22,9,22,18,9,30,70,5,2,21,25,25,3,3,31,31,1,1,1,1,11,11,4,4,10,11,1,1,2,2,2,2,4,2,261024863,1273922374,2,1,0,9999,0,1
1,97,114,144,2,0,1,25110,0,212,2024,10,1,22,55,22,6,22,18,16,2,1,1,1,1,9,22,9,22,18,9,30,70,5,2,21,35,25,14,35,31,31,11,0,1,0,11,11,5,5,21,14,3,2,2,0,2,0,4,2,261109841,1274114978,3,3,9999,9999,1,1
1,97,114,145,2,0,1,27560,116,212,2024,10,4,18,0,13,6,23,18,13,3,2,2,14,7,0,0,0,0,3,9,1,70,1,2,21,45,1,3,4,31,31,1,1,1,1,11,11,3,3,60,80,3,3,2,2,2,2,2,4,261031321,1274003047,6,3,9999,0,1,0
1,97,114,146,2,0,1,3310,46,201,2024,10,4,18,48,21,6,23,18,13,3,1,2,1,1,9,22,9,22,15,9,30,70,5,2,21,65,65,3,51,31,41,1,0,1,0,11,0,4,0,10,42,3,3,2,0,2,0,4,2,261042820,1273915469,6,3,9999,0,9,0
1,97,114,147,2,0,1,32010,0,201,2024,7,10,19,50,21,5,44,19,25,1,1,1,1,7,9,22,0,0,15,9,30,70,4,2,1,65,65,4,61,31,0,1,0,1,0,11,0,10,0,50,0,4,0,2,0,2,0,4,2,261120476,1273933361,4,3,9999,0,9,0
1,97,114,148,2,0,1,3290,737,212,2024,9,18,8,15,12,6,16,18,30,3,2,2,1,1,9,22,9,22,14,9,30,70,5,2,21,35,45,3,36,31,31,1,0,1,0,11,11,10,10,80,10,3,3,2,0,2,0,4,2,261137046,1274124587,4,3,9999,9999,1,9
1,97,114,149,2,0,1,10070,0,212,2024,9,9,18,40,21,6,13,18,40,3,1,2,14,7,0,0,0,0,3,8,1,70,4,2,21,35,45,3,4,31,31,1,1,1,1,11,11,3,3,10,31,3,3,2,2,2,2,4,2,261057173,1274044476,2,3,9999,9999,3,1
1,97,114,150,2,0,1,32010,0,201,2024,10,3,18,10,13,6,23,18,14,3,1,2,1,7,1,21,9,22,14,9,30,70,4,2,21,45,25,4,35,31,31,1,0,1,0,11,11,2,2,20,10,3,3,2,0,2,0,4,2,261122909,1273933941,5,3,9999,9999,1,5
1,97,114,151,2,0,2,33410,0,212,2024,9,27,9,25,12,6,20,18,20,1,1,1,14,7,0,0,0,0,3,9,1,70,4,3,21,25,25,3,3,31,31,1,1,1,1,11,11,2,3,10,31,3,3,2,2,2,2,4,2,260935147,1273921074,6,3,9999,9999,1,1
1,97,114,152,2,0,3,32010,0,201,2024,10,4,18,16,21,6,23,18,13,3,1,2,7,1,0,0,0,0,3,9,1,70,4,3,21,35,35,3,34,31,31,1,0,1,0,11,11,2,2,10,31,3,3,2,0,2,0,4,2,261133101,1274014300,6,3,9999,9999,5,1
1,97,114,153,2,0,1,10070,0,201,2024,9,29,12,51,12,6,21,18,18,2,1,1,14,7,0,0,0,0,5,9,1,70,4,2,21,55,45,4,4,31,31,1,1,1,1,11,11,3,3,10,31,3,3,2,2,2,2,4,2,261137100,1274033460,1,3,9999,9999,1,1
1,97,114,154,2,0,1,27310,0,201,2024,10,8,17,6,12,6,25,18,8,1,1,1,7,1,0,0,0,0,3,9,1,70,1,2,21,45,35,3,36,1,31,1,0,1,0,11,11,10,10,10,30,4,4,2,0,2,0,4,2,261212218,1273910415,3,3,9999,9999,1,1
1,97,114,155,2,0,1,33410,0,212,2024,7,10,17,50,12,5,44,19,25,1,1,1,1,7,9,22,0,0,14,9,30,70,4,2,21,25,0,35,0,31,0,0,0,0,0,11,0,3,0,40,0,3,0,0,0,0,0,2,0,261103937,1274115634,4,3,9999,0,1,0
1,97,114,156,2,0,1,27210,0,201,2024,10,21,8,25,12,6,32,17,56,2,1,1,14,1,0,0,0,0,4,9,1,70,1,2,21,65,1,3,4,1,31,1,1,1,1,11,11,3,3,30,10,2,2,2,2,2,2,2,4,261202650,1274031753,2,3,9999,9999,9,1
1,97,114,157,2,0,1,27210,0,201,2024,10,24,7,35,12,6,33,17,53,3,2,2,1,7,9,22,9,22,15,8,30,70,5,2,21,65,35,3,51,31,41,1,0,1,0,11,0,10,0,10,40,3,4,2,0,2,0,4,2,261156238,1274014275,5,3,9999,0,9,0
1,97,114,158,2,0,1,25620,0,201,2024,9,2,16,45,12,6,10,18,48,1,1,1,7,7,0,0,0,0,3,9,1,70,4,2,1,1,75,51,61,41,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,0,0,4,2,261100208,1273957362,2,3,0,0,0,0
1,97,114,159,2,0,1,3310,0,212,2024,10,21,17,38,13,6,32,17,56,2,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,35,45,3,51,31,41,1,0,1,0,11,0,3,0,10,10,3,3,2,0,2,0,4,2,261047975,1274033024,2,3,9999,0,1,0
1,97,114,160,2,0,1,3310,53,212,2024,10,25,18,27,21,6,34,17,53,2,2,1,1,1,9,22,9,22,18,9,30,70,5,2,21,25,35,4,4,31,31,1,1,1,1,11,11,4,4,18,52,2,1,2,2,2,2,4,2,261025140,1273921805,6,3,9999,9999,1,1
1,97,101,250,2,0,1,25430,0,201,2024,6,22,20,5,21,5,38,19,25,1,1,1,7,7,0,0,0,0,3,9,1,70,4,2,21,55,35,4,4,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261313210,1274035767,7,3,9999,9999,9,1
1,97,101,370,2,0,2,10290,0,201,2024,9,4,13,0,12,6,10,18,46,3,1,2,14,1,0,0,0,0,5,9,1,70,1,2,21,35,1,3,4,31,31,1,1,1,1,11,11,1,3,30,10,3,3,2,2,2,2,2,4,261306424,1274327361,4,3,9999,9999,1,1
1,97,101,372,2,0,1,3290,757,201,2024,10,19,16,40,12,6,30,17,58,1,1,1,1,7,9,22,9,22,15,9,30,70,5,2,21,65,35,4,51,31,41,1,0,1,0,11,0,10,0,40,10,3,3,2,0,2,0,4,2,261216189,1274045149,7,3,0,0,0,0
1,97,101,389,2,0,1,3300,0,201,2024,9,21,9,15,12,6,17,18,27,1,1,1,7,7,0,0,0,0,4,9,1,70,1,2,21,35,1,4,4,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261336059,1274202408,7,3,9999,9999,1,1
1,97,101,391,2,0,1,27510,0,201,2024,9,18,12,28,12,6,16,18,30,3,1,2,14,1,0,0,0,0,3,8,1,70,1,2,21,35,45,4,14,31,31,1,11,1,2,11,11,4,4,10,0,3,3,2,2,2,2,4,2,261312760,1274132536,4,3,9999,9999,1,1
1,97,101,392,2,0,2,32010,0,201,2024,10,20,16,37,12,6,31,17,57,2,1,1,14,7,0,0,0,0,4,9,1,70,5,2,21,55,75,3,4,31,31,1,1,1,1,11,11,2,2,31,10,2,2,2,2,2,2,2,4,261335238,1274144128,1,3,9999,678,9,9
1,97,101,393,2,0,1,27210,0,201,2024,10,17,18,5,21,6,29,18,0,2,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,75,25,3,51,31,41,1,0,1,0,11,0,3,0,40,10,3,3,2,0,2,0,4,2,261245839,1274107382,5,3,969,0,9,0
1,97,101,394,2,0,2,25460,0,201,2024,10,27,16,1,12,6,35,17,51,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,1,35,13,4,31,31,11,1,1,1,11,11,3,3,10,31,3,3,2,2,2,2,4,2,261233149,1274155086,1,3,9999,9999,1,1
1,97,101,395,2,0,1,85000,0,201,2024,9,13,9,57,12,6,14,18,36,2,1,1,12,7,0,0,0,0,5,8,1,70,1,3,21,45,65,13,4,31,31,11,1,1,1,11,11,4,4,30,10,2,2,2,2,2,2,2,4,261345606,1274053033,6,3,9999,9999,1,9
1,97,101,396,2,0,1,85000,0,201,2024,10,21,12,20,12,6,32,17,56,1,1,1,7,7,0,0,0,0,4,9,1,70,1,2,21,1,25,4,14,31,31,1,11,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261445290,1274022840,2,3,9999,9999,1,1
1,97,101,397,2,0,1,32010,0,201,2024,10,12,23,25,22,6,27,18,4,1,1,1,7,2,0,0,0,0,5,9,1,70,4,2,21,75,1,3,4,1,31,1,1,1,1,11,11,3,3,60,80,3,3,2,2,2,2,2,4,261151270,1274146439,7,3,765,9999,9,1
1,97,101,398,2,0,1,10290,0,201,2024,11,2,13,22,12,6,39,17,47,1,1,1,14,7,0,0,0,0,4,9,1,70,4,2,21,25,35,3,13,31,1,1,11,1,1,11,11,3,3,40,60,3,3,2,2,2,2,4,2,261323722,1274112610,7,2,0,9999,0,1
1,97,101,399,2,0,1,32010,0,201,2024,7,31,16,9,12,5,54,19,17,1,1,1,14,7,0,0,0,0,3,9,1,70,5,2,21,25,1,3,4,31,31,1,1,1,1,11,11,10,10,80,20,3,3,2,2,2,2,2,4,261332477,1274131585,4,3,9999,9999,1,1
1,97,101,400,2,0,1,99000,0,201,2024,10,26,16,25,12,6,34,17,52,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,21,55,25,3,3,31,31,1,1,1,1,11,11,10,10,70,70,3,3,2,2,2,2,4,2,261324640,1274209457,7,3,9999,9999,9,1
1,97,101,401,2,0,1,10820,0,201,2024,10,3,17,15,13,6,23,18,14,3,1,2,7,7,0,0,0,0,4,7,1,70,1,2,21,65,45,4,14,31,31,1,11,1,2,11,11,4,4,30,10,3,3,2,2,2,2,4,2,261217777,1274319430,5,3,9999,9999,1,9
1,97,101,402,2,0,1,3300,0,201,2024,9,6,12,35,12,6,11,18,44,1,1,1,7,1,0,0,0,0,2,8,1,70,4,2,21,25,55,4,4,31,31,1,1,1,1,11,11,10,10,10,30,3,3,2,2,2,2,4,2,261355186,1274216063,6,3,0,9999,0,1
1,97,101,403,2,0,1,85000,0,201,2024,10,24,15,35,12,6,33,17,53,3,1,2,12,1,0,0,0,0,3,9,1,70,1,2,21,25,1,3,4,31,31,1,1,1,1,11,11,4,4,30,10,3,3,2,2,2,2,2,4,261319884,1274020068,5,3,9999,9999,1,1
1,97,101,404,2,0,1,32010,0,201,2024,10,21,18,2,21,6,32,17,56,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,35,35,3,14,31,31,1,11,1,1,11,11,2,2,30,30,3,3,2,2,2,2,4,2,261313296,1274105035,2,3,9999,9999,1,5
1,97,101,405,2,0,1,27210,754,201,2024,10,3,7,50,12,6,23,18,14,1,1,1,1,1,9,22,9,22,19,9,30,70,5,2,21,65,25,4,36,31,31,1,0,1,0,11,11,3,10,30,10,3,3,2,0,2,0,2,4,261207618,1274048882,5,3,9999,9999,9,5
1,97,101,406,2,0,1,580,1196,201,2024,10,16,11,3,12,6,29,18,1,3,1,2,7,1,0,0,0,0,5,9,1,70,1,2,21,45,35,3,13,31,31,1,11,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261321007,1274100712,4,3,9999,9999,9,1
1,97,101,407,2,0,1,25460,0,201,2024,10,7,16,0,12,6,24,18,9,3,1,2,13,7,0,0,0,0,3,4,1,70,5,2,21,35,25,3,3,31,31,1,1,1,1,11,11,3,3,20,10,3,3,2,2,2,2,4,2,261151162,1274210584,2,3,9999,9999,1,1
1,97,101,408,2,0,1,32010,0,201,2024,10,11,13,11,12,6,26,18,5,1,1,1,1,7,9,22,9,22,17,9,30,70,5,2,21,25,1,12,3,31,31,11,1,2,1,11,11,4,4,80,20,3,3,2,2,2,2,2,4,261307442,1274007075,6,3,9999,9999,1,1
1,97,101,409,2,0,1,32010,0,201,2024,10,24,22,55,22,6,33,17,53,3,1,2,1,7,1,21,9,22,15,9,30,70,5,4,21,45,45,4,35,31,31,1,0,1,0,11,11,1,1,10,42,3,3,2,0,2,0,4,2,261210611,1274123288,5,3,9999,9999,9,1
1,97,101,410,2,0,1,32010,0,201,2024,11,9,15,25,12,6,44,17,42,2,1,1,13,7,0,0,0,0,2,1,1,70,5,4,21,1,55,4,36,31,31,1,0,1,0,11,11,10,10,10,10,3,2,2,0,2,0,4,2,261328250,1274239881,7,3,9999,9999,1,1
1,97,101,411,2,0,1,27510,0,201,2024,11,8,12,27,12,6,43,17,43,3,1,2,7,7,0,0,0,0,4,8,1,70,1,2,21,75,55,3,14,31,31,1,11,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261313199,1274132669,6,3,204,9999,9,9
1,97,101,412,2,0,2,5070,0,201,2024,10,21,11,25,12,6,32,17,56,2,1,1,14,7,0,0,0,0,5,9,1,70,4,2,21,65,45,3,4,1,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,261148858,1274125620,2,3,9999,9999,9,1
1,97,101,413,2,0,1,10290,0,201,2024,10,26,17,43,13,6,34,17,52,1,1,1,7,7,0,0,0,0,4,9,1,70,5,2,21,65,45,3,51,1,41,1,0,1,0,11,0,3,0,40,20,3,3,2,0,2,0,4,2,261310009,1274136575,7,3,9999,0,9,0
1,97,101,414,2,0,2,32010,0,201,2024,10,3,16,16,12,6,23,18,14,2,1,2,7,7,0,0,0,0,3,9,1,70,4,2,21,75,45,3,3,31,1,1,1,1,1,11,11,10,2,85,73,3,3,2,2,2,2,4,2,261238542,1274134631,5,3,667,9999,9,9
1,97,101,415,2,0,1,10290,0,201,2024,11,8,17,58,21,6,43,17,43,3,1,2,14,7,0,0,0,0,3,9,1,70,4,2,1,25,75,3,61,31,0,1,0,1,0,11,0,3,0,10,0,3,0,2,0,2,0,4,2,261312040,1274248640,6,3,9999,0,1,0
1,97,101,416,2,0,1,10820,0,201,2024,10,25,9,19,12,6,34,17,53,2,1,1,14,7,0,0,0,0,3,7,1,70,1,2,21,45,35,3,3,31,31,1,1,1,1,11,11,3,3,80,50,3,3,2,2,2,2,4,2,261308458,1274324704,6,3,9999,9999,9,1
1,97,101,417,2,0,1,10290,0,201,2024,10,10,9,30,12,6,26,18,6,1,1,1,14,7,0,0,0,0,4,9,1,70,4,2,21,25,75,4,5,31,31,1,1,1,1,11,11,3,10,80,50,2,2,1,2,2,2,4,2,261315787,1274345437,5,3,9999,736,1,9
1,97,101,418,2,0,1,3300,0,201,2024,10,10,19,35,22,6,26,18,6,2,1,1,1,1,9,22,0,0,18,9,30,70,5,2,21,25,0,51,0,41,0,0,0,0,0,0,0,0,0,24,0,3,0,0,0,0,0,2,0,261234862,1274132370,5,3,0,0,0,0
1,97,101,419,2,0,1,32010,0,201,2024,11,5,21,7,22,6,41,17,45,2,1,1,1,7,9,22,0,0,15,9,30,70,5,2,1,25,35,3,61,1,0,1,0,1,0,11,0,2,0,50,0,4,0,2,0,2,0,4,2,261306388,1274049411,3,3,9999,0,1,0
1,97,101,420,2,0,1,32010,0,201,2024,10,7,21,36,22,6,24,18,9,2,1,1,1,7,9,22,0,0,15,9,30,70,5,2,1,45,35,4,61,31,0,1,0,1,0,11,0,10,0,20,0,3,0,2,0,2,0,4,2,261306622,1274049566,2,3,0,0,0,0
1,97,101,421,2,0,1,3300,0,201,2024,8,3,7,32,12,5,56,19,15,1,1,1,1,7,9,22,9,22,17,9,30,70,4,2,21,65,1,3,35,1,31,1,0,1,0,11,11,3,3,40,10,2,2,2,0,2,0,4,2,261248564,1274138969,7,3,9999,0,9,0
1,97,101,422,2,0,1,32010,0,201,2024,11,20,14,20,12,6,51,17,38,1,1,1,1,7,9,22,0,0,11,9,30,70,5,2,1,25,1,4,61,31,0,1,0,1,0,11,0,10,0,50,0,3,0,2,0,2,0,4,2,261348418,1274154748,4,3,9999,0,1,0
1,97,101,423,2,0,1,32010,0,201,2024,11,20,9,45,12,6,51,17,38,2,1,1,1,7,9,22,0,0,14,6,30,70,5,4,1,75,75,51,61,41,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,2,261243733,1274152184,4,3,0,0,0,0
1,97,101,424,2,0,1,27220,0,201,2024,7,12,16,10,12,5,45,19,25,2,1,1,1,7,9,22,9,22,14,9,30,70,1,2,21,65,1,4,34,31,31,1,0,1,0,11,11,10,10,20,14,3,3,2,0,2,0,4,2,261216445,1274313836,6,3,9999,9999,9,1
1,97,102,98,2,0,1,32100,0,210,2024,8,1,17,23,12,5,55,19,16,1,1,1,1,7,1,22,9,22,18,9,30,70,1,2,21,45,25,3,4,31,31,1,1,1,1,1,1,10,3,81,51,2,3,1,2,2,2,4,2,260808250,1273909432,5,3,9999,9999,1,1
1,97,102,111,2,0,1,27560,0,210,2024,10,8,19,22,22,6,25,18,8,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,55,1,3,4,31,31,1,1,1,1,1,11,3,3,10,31,3,3,2,2,2,2,4,4,260817725,1274014920,3,3,9999,9999,9,1
1,97,102,112,2,0,1,5070,0,362,2024,9,6,17,38,12,6,11,18,44,1,1,1,14,1,0,0,0,0,4,9,1,70,1,2,21,45,1,4,35,31,31,1,0,2,0,11,11,4,4,70,10,3,3,2,0,2,0,2,4,260920707,1274316493,6,3,9999,0,1,0
1,97,102,113,2,0,1,33620,0,362,2024,9,11,11,38,12,6,13,18,38,3,3,2,13,7,0,0,0,0,3,3,1,70,4,3,21,45,35,3,4,31,31,1,1,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,260902599,1274239967,4,3,9999,9999,9,9
1,97,102,114,2,0,1,10070,0,210,2024,11,6,15,18,12,6,41,17,44,1,2,1,14,7,0,0,0,0,3,9,1,70,4,2,21,65,45,13,4,31,31,11,1,1,1,11,11,3,3,10,30,2,2,2,2,2,2,4,2,260853315,1274133180,4,3,9999,9999,9,1
1,97,102,115,2,0,1,32100,0,210,2024,10,12,16,46,12,6,27,18,4,2,1,1,13,7,0,0,0,0,3,2,1,70,4,2,21,75,55,4,4,31,31,1,1,1,1,11,11,2,2,10,10,2,2,1,1,2,2,4,2,260814590,1274032855,7,3,9999,9999,9,9
1,97,102,116,2,0,1,5070,0,362,2024,10,4,7,49,12,6,23,18,13,2,1,1,14,7,0,0,0,0,3,9,1,70,1,2,21,45,45,3,4,31,31,1,1,1,1,11,11,4,4,10,38,2,3,2,2,2,2,4,4,260921589,1274316820,6,3,9999,9999,1,5
1,97,102,117,2,0,3,10070,0,210,2024,7,20,16,15,12,5,49,19,22,1,2,1,1,1,9,22,9,22,15,9,30,70,5,2,21,35,1,3,4,31,31,1,1,1,1,1,1,3,3,11,84,2,2,2,2,2,2,2,4,260832885,1274133806,7,3,9999,9999,1,1
1,97,102,118,2,0,1,32100,0,210,2024,11,15,8,32,12,6,48,17,40,2,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,35,55,3,4,31,31,1,1,1,1,11,11,3,3,60,10,3,2,2,2,2,2,2,4,260836863,1273945400,6,3,9999,9999,5,9
1,97,102,119,2,0,1,27560,0,210,2024,11,10,2,0,22,6,44,17,42,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,1,25,45,13,61,31,0,11,0,1,0,11,0,3,0,50,0,3,0,2,0,2,0,4,2,260841482,1274023570,1,3,9999,0,1,0
1,97,102,120,2,0,1,32100,0,210,2024,11,13,8,13,12,6,46,17,41,1,1,1,1,1,9,22,0,0,18,9,30,70,5,2,1,65,1,14,61,31,0,11,0,1,0,11,0,3,0,80,0,3,0,2,0,2,0,4,2,260854658,1273949198,4,3,9999,0,9,0
1,97,102,121,2,0,1,5070,0,362,2024,11,19,7,25,11,6,51,17,38,2,1,1,14,7,0,0,0,0,3,7,1,70,1,2,21,55,1,3,4,31,31,1,1,1,1,11,11,4,4,80,20,3,3,2,2,2,2,4,2,260941767,1274322753,3,3,9999,9999,9,1
1,97,102,122,2,0,2,5070,0,362,2024,10,12,2,28,22,6,27,18,4,2,1,1,13,7,0,0,0,0,3,4,1,70,4,2,41,65,0,3,75,1,0,1,0,1,0,11,0,3,0,50,0,2,0,2,0,2,0,4,0,260951379,1274322793,7,3,9999,0,9,0
1,97,102,123,2,0,3,33620,0,362,2024,11,21,17,30,13,6,52,17,38,2,1,1,1,7,9,22,1,21,14,9,30,70,5,2,21,1,55,3,14,31,31,1,11,1,1,11,11,3,10,24,10,3,3,2,2,2,2,2,4,260938477,1274218961,5,3,9999,9999,1,9
1,97,102,124,2,0,1,3310,87,210,2024,10,27,15,25,12,6,35,17,51,1,1,1,14,1,0,0,0,0,4,9,1,70,1,2,21,35,25,3,4,31,31,1,1,1,1,11,11,3,3,30,10,3,3,2,2,2,2,2,4,260838814,1273940345,1,3,9999,9999,1,1
1,97,102,125,2,0,1,32100,0,210,2024,11,20,13,15,12,6,51,17,38,1,1,1,1,7,9,22,9,22,18,9,30,1,4,2,21,1,1,4,34,31,31,1,0,1,0,11,11,2,2,20,10,3,3,2,0,2,0,4,2,260809704,1274001646,4,3,9999,9999,1,1
1,97,102,126,2,0,2,10820,0,362,2024,11,22,10,36,12,6,53,17,38,1,3,2,14,7,0,0,0,0,3,7,1,70,1,2,21,25,1,13,4,31,31,11,1,1,1,11,11,4,4,50,40,3,2,2,2,2,2,4,2,261030924,1274245713,6,2,9999,9999,1,1
1,97,103,175,2,0,2,3310,464,215,2024,9,27,17,32,13,6,20,18,20,2,3,1,7,1,0,0,0,0,3,9,1,70,4,2,21,45,45,3,4,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261012472,1274652165,6,3,9999,9999,9,1
1,97,103,198,2,0,1,33640,0,215,2024,8,21,18,0,13,6,4,19,0,1,1,1,1,7,9,22,0,0,15,2,30,70,5,2,1,75,1,3,61,31,0,1,0,1,0,11,0,10,0,20,0,3,0,2,0,2,0,4,2,261009196,1274444279,4,3,564,0,9,0
1,97,103,199,2,0,1,33640,0,215,2024,10,27,15,40,12,6,35,17,51,1,1,1,1,7,9,22,9,22,11,9,30,70,5,4,21,45,1,4,36,31,31,1,0,2,0,11,11,10,10,80,10,3,3,2,0,2,0,4,2,260844261,1274451450,1,3,9999,9999,1,4
1,97,103,201,2,0,1,10860,0,215,2024,10,11,12,30,12,6,26,18,5,1,2,1,14,7,0,0,0,0,3,8,1,70,4,2,21,75,35,3,3,31,31,1,1,1,1,11,11,3,3,10,30,3,3,2,2,2,2,4,2,260917190,1274659488,6,3,9999,9999,9,9
1,97,103,202,2,0,1,3290,692,350,2024,10,30,20,17,22,6,37,17,49,2,1,1,1,1,9,22,0,0,18,9,30,70,5,2,1,1,1,35,61,31,0,0,0,0,0,11,0,4,0,20,0,3,0,0,0,0,0,4,2,261145818,1274347365,4,3,0,0,0,0
1,97,103,203,2,0,1,33480,0,348,2024,10,22,18,15,21,6,32,17,55,2,1,1,1,7,1,21,0,0,15,8,30,70,5,2,1,55,55,4,61,31,0,1,0,1,0,11,0,10,0,80,0,4,0,2,0,2,0,4,2,261159334,1274520869,3,3,9999,0,9,0
1,97,103,204,2,0,1,3290,678,350,2024,11,8,13,26,12,6,43,17,43,3,1,2,7,7,0,0,0,0,5,7,1,70,4,2,21,1,25,3,3,31,31,1,1,1,1,11,11,4,4,10,30,3,3,2,2,2,2,4,2,261202884,1274434044,6,3,9999,9999,1,1
1,97,103,205,2,0,1,3310,504,348,2024,11,13,20,8,22,6,46,17,41,1,1,1,1,7,9,22,9,22,18,9,30,70,4,2,21,1,35,4,35,31,31,1,0,1,0,11,11,10,4,20,10,3,3,2,0,2,0,4,2,261155950,1274555876,4,3,9999,9999,1,1
1,97,103,206,2,0,1,3290,702,350,2024,11,2,18,57,22,6,39,17,47,2,1,1,13,7,0,0,0,0,5,6,1,70,4,2,21,75,25,3,35,31,31,1,0,1,0,11,11,10,4,20,40,3,3,2,0,2,0,4,2,261144642,1274312065,7,2,718,9999,9,1
1,97,103,207,2,0,1,33640,0,215,2024,11,11,19,28,22,6,45,17,41,2,2,1,14,7,0,0,0,0,3,9,1,70,4,2,1,45,45,4,61,31,0,1,0,1,0,11,0,2,0,10,0,4,0,2,0,2,0,4,2,260839491,1274559418,2,3,9999,0,1,0
1,97,103,208,2,0,1,10770,0,348,2024,10,30,12,45,12,6,37,17,49,1,2,1,1,7,9,22,9,22,15,9,30,70,4,2,21,25,45,11,4,1,31,11,1,2,1,11,11,4,4,80,50,3,2,2,1,2,2,4,2,261239744,1274551696,4,3,9999,9999,1,1
1,97,103,209,2,0,1,3310,506,348,2024,11,7,5,55,23,6,42,17,44,2,1,1,1,7,9,22,0,0,18,9,30,70,4,2,1,55,55,3,61,31,0,1,0,1,0,11,0,10,0,10,0,4,0,2,0,2,0,4,2,261159381,1274550483,5,3,9999,0,9,0
1,97,103,210,2,0,1,3290,685,350,2024,10,25,21,15,22,6,34,17,53,2,1,1,7,1,0,0,0,0,5,9,1,70,4,2,21,65,65,3,3,1,31,1,1,1,1,11,11,4,4,20,80,3,3,2,2,2,2,4,2,261155669,1274411702,6,3,9999,9999,9,9
1,97,103,211,2,0,1,3310,448,215,2024,11,15,18,0,21,6,48,17,40,2,3,1,7,7,0,0,0,0,3,9,1,70,4,2,21,35,25,4,14,31,31,1,11,1,2,11,11,4,4,30,10,4,3,2,2,2,2,2,4,261010325,1274746339,6,3,9999,9999,1,1
1,97,103,212,2,0,1,5070,0,350,2024,10,22,21,47,22,6,32,17,55,1,1,1,14,7,0,0,0,0,3,9,1,70,4,2,21,1,1,3,4,31,31,1,1,1,1,11,11,3,3,10,30,2,2,2,2,2,2,4,2,261106943,1274241882,3,3,9999,9999,1,1
1,97,103,213,2,0,1,99000,0,350,2024,11,24,12,36,12,6,54,17,37,1,1,1,0,7,0,0,0,0,0,0,20,70,0,4,1,75,25,3,61,31,0,1,0,1,0,11,0,10,0,70,0,4,0,2,0,2,0,4,2,261133382,1274250375,1,3,9999,0,1,0
1,97,103,214,2,0,1,5070,0,350,2024,10,5,22,37,22,6,23,18,12,2,1,2,14,7,0,0,0,0,3,9,1,70,4,2,1,55,75,3,61,1,0,1,0,1,0,11,0,3,0,10,0,3,0,2,0,2,0,4,2,261106601,1274241972,7,3,9999,0,9,0
